corp_name,stock_code,corp_type,level1,level2,level3,level4,level5
화인자산관리,010460,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
한화에스비아이기업인수목적,317320,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,
한화에이스기업인수목적2호,219860,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
한화에이스기업인수목적3호,264290,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
한화에이스기업인수목적4호,279410,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
한화플러스제2호기업인수목적,386580,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
한화플러스제3호기업인수목적,430460,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
현대에이블기업인수목적1호,204760,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
동원증권,005890,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
메리츠증권,008560,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
미래에셋증권,037620,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
신한투자증권,008670,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
우리증권,001280,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
케이비증권,003450,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
하나IB증권,003330,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
동부티에스블랙펄기업인수목적,128910,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
한국투자신성장1호기업인수목적회사,123290,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,
한화수성기업인수목적,265920,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,
미래에셋비전기업인수목적1호,412930,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
미래에셋제3호기업인수목적,215750,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
삼성기업인수목적7호,439250,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
상상인이안제2호기업인수목적,329560,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신영해피투모로우제6호기업인수목적,344050,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신영해피투모로우제7호기업인수목적,419270,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신한제4호기업인수목적,277480,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신한제7호기업인수목적,366330,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신한제9호기업인수목적,405640,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
아이비케이에스제17호기업인수목적,405350,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
아이비케이에스제19호기업인수목적,426550,기타법인,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
교보메리츠퍼스트기업구조조정부동산투자회사,064900,기타법인,부동산업,부동산업,부동산 임대 및 공급업,부동산 임대업,기타 부동산 임대업
노보믹스,283100,기타법인,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,,
다이노나,086080,기타법인,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,자연과학 연구개발업,의학 및 약학 연구개발업
다이오진,271850,기타법인,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,,
바이오시네틱스,281310,기타법인,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,자연과학 연구개발업,의학 및 약학 연구개발업
비엘사이언스,228180,기타법인,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,,
셀리버리,268600,기타법인,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,자연과학 연구개발업,의학 및 약학 연구개발업
에스엘테라퓨틱스,258540,기타법인,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,자연과학 연구개발업,의학 및 약학 연구개발업
휴코드홀딩스,036840,기타법인,"전문, 과학 및 기술 서비스업",연구개발업,,,
카이노스메드,220250,기타법인,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,자연과학 연구개발업,의학 및 약학 연구개발업
대성합동지주,005620,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,
씨티앤티,050470,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,광고업,기타 광고업,그 외 기타 광고 관련 서비스업
동북아15호선박투자회사,084240,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아1호선박투자회사,078420,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아21호선박투자회사,088010,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아27호선박투자회사,089170,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아28호선박투자회사,089180,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아29호선박투자회사,089190,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아2호선박투자회사,080030,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아30호선박투자회사,089200,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아31호선박투자회사,093730,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아3호선박투자회사,080960,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아4호선박투자회사,080970,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아5호선박투자회사,080980,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아6호선박투자회사,080410,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아8호선박투자회사,082110,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
동북아9호선박투자회사,083120,기타법인,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,경영 컨설팅 및 공공 관계 서비스업,경영 컨설팅업
휴먼텍코리아,066060,기타법인,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,기타 엔지니어링 서비스업
신한SIT,054530,기타법인,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업",기타 과학기술 서비스업,"기술 시험, 검사 및 분석업","기타 기술 시험, 검사 및 분석업"
드림티엔터테인먼트,220110,기타법인,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",매니저업
베스트플로우,060410,기타법인,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",매니저업
에이티세미콘,089530,기타법인,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",,
중앙디자인,030030,기타법인,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업",전문 디자인업,전문 디자인업,인테리어 디자인업
판타지오,187770,기타법인,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",매니저업
팬텀엔터테인먼트그룹,025460,기타법인,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",매니저업
거북선2호선박투자회사,101380,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
거북선3호선박투자회사,102000,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
거북선4호선박투자회사,108890,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
거북선5호선박투자회사,114130,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
거북선6호선박투자회사,114140,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
거북선7호선박투자회사,134000,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
모아에스앤에스,052880,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,기타 사업지원 서비스업,그 외 기타 사업지원 서비스업,그 외 기타 분류 안된 사업지원 서비스업
세계투어,047600,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,여행사 및 기타 여행보조 서비스업,여행사업,여행사업
자유투어,046840,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,여행사 및 기타 여행보조 서비스업,여행사업,여행사업
세이프아시아,066330,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,"경비, 경호 및 탐정업",경비 및 경호 서비스업,경비 및 경호 서비스업
에스오케이,032610,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,"경비, 경호 및 탐정업",경비 및 경호 서비스업,경비 및 경호 서비스업
씨앤에스자산관리,032040,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,기타 사업지원 서비스업,,
엠피씨플러스,050540,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,기타 사업지원 서비스업,그 외 기타 사업지원 서비스업,콜센터 및 텔레마케팅 서비스업
동북아10호선박투자회사,083350,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,,
동북아11호선박투자회사,083360,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,,
동북아12호선박투자회사,083370,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,,
동북아13호선박투자회사,083380,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,,
동북아14호선박투자회사,083390,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,,
바다로19호선박투자회사,155900,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
바다로3호선박투자회사,092630,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽10호선박투자회사,083570,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽11호선박투자회사,083580,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽12호선박투자회사,083590,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽13호선박투자회사,083600,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽14호선박투자회사,083610,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽15호선박투자회사,083620,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽1호선박투자회사,080180,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽2호선박투자회사,081190,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽3호선박투자회사,081200,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽4호선박투자회사,081210,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽5호선박투자회사,082240,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽6호선박투자회사,082250,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽7호선박투자회사,082260,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽8호선박투자회사,081930,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
아시아퍼시픽9호선박투자회사,081940,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
에스케이렌터카,068400,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,자동차 임대업,자동차 임대업
코리아퍼시픽01호선박투자회사,090970,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
코리아퍼시픽02호선박투자회사,090980,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
코리아퍼시픽03호선박투자회사,090990,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
코리아퍼시픽04호선박투자회사,091000,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
코리아퍼시픽05호선박투자회사,093400,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
코리아퍼시픽06호선박투자회사,093410,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
코리아퍼시픽07호선박투자회사,099210,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
하이골드오션2호선박투자회사,139200,기타법인,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,기타 운송장비 임대업,기타 운송장비 임대업
솔빛미디어,044440,기타법인,교육 서비스업,교육 서비스업,기타 교육기관,그 외 기타 교육기관,컴퓨터 학원
씨엠에스에듀,225330,기타법인,교육 서비스업,교육 서비스업,일반 교습 학원,일반 교습 학원,일반 교과 학원
에듀언스,009010,기타법인,교육 서비스업,교육 서비스업,일반 교습 학원,일반 교습 학원,일반 교과 학원
휘튼,066480,기타법인,교육 서비스업,교육 서비스업,교육지원 서비스업,교육지원 서비스업,교육관련 자문 및 평가업
트라이써클,034010,기타법인,교육 서비스업,교육 서비스업,일반 교습 학원,일반 교습 학원,온라인 교육 학원
피엠디아카데미,144740,기타법인,교육 서비스업,교육 서비스업,일반 교습 학원,,
메카포럼,035830,기타법인,"예술, 스포츠 및 여가관련 서비스업","창작, 예술 및 여가관련 서비스업",창작 및 예술관련 서비스업,기타 창작 및 예술관련 서비스업,공연 기획업
세영디앤씨,052190,기타법인,"예술, 스포츠 및 여가관련 서비스업","창작, 예술 및 여가관련 서비스업",창작 및 예술관련 서비스업,,
지앤엘,014590,기타법인,"예술, 스포츠 및 여가관련 서비스업",스포츠 및 오락관련 서비스업,유원지 및 기타 오락관련 서비스업,사행시설 관리 및 운영업,기타 사행시설 관리 및 운영업
앙츠,267810,기타법인,"협회 및 단체, 수리 및 기타 개인 서비스업",개인 및 소비용품 수리업,컴퓨터 및 통신장비 수리업,통신장비 수리업,통신장비 수리업
